Id,SalePrice
2735,134395.670614188
2736,144336.14683669506
2737,120622.14568764743
2738,133325.2099132635
2739,161337.71750452198
2740,138469.78324075142
2741,146134.34257711013
2742,151935.3598555515
2743,155712.30636973184
2744,156504.51055082105
2745,140544.09957898804
2746,139287.60090472683
2747,156132.56203719907
2748,124824.76559249422
2749,128643.46412102976
2750,140523.13854214805
2751,135694.53875026372
2752,193646.8794379839
2753,138293.14453850372
2754,200316.89356997528
2755,129378.33022521378
2756,100016.78834100412
2757,68064.99144355349
2758,86952.06049090772
2759,158762.133867246
2760,130568.85856085803
2761,147647.59014665347
2762,141016.16054044562
2763,188035.26362594878
2764,162506.02364744036
2765,267931.4458406385
2766,139121.84623615758
2767,89746.42686823619
2768,131794.53504765208
2769,129390.71293533372
2770,145794.01654908183
2771,112073.85737154505
2772,118515.81584343738
2773,152550.67787302376
2774,143139.5070503114
2775,124412.72756719441
2776,139163.70221822266
2777,152357.26431840676
2778,111250.7002785832
2779,123340.78977229376
2780,100324.12875768535
2781,91818.52363906433
2782,96656.45245815483
2783,103135.56594234917
2784,126371.92709544029
2785,138619.91113194666
2786,73580.45331945283
2787,129383.2800405492
2788,78582.54205634905
2789,170913.87318268546
2790,93091.9009243868
2791,114770.63138151089
2792,65979.19841736322
2793,161487.51321781968
2794,105624.4080675088
2795,119611.69832018156
2796,102157.06488636852
2797,178640.03639077055
2798,123960.80881609254
2799,110051.22704663084
2800,73982.69005676224
2801,110023.91403108003
2802,131074.9491475168
2803,155504.54681105234
2804,143338.26432633892
2805,105263.4583318816
2806,80245.83029495776
2807,149425.59015211396
2808,151857.13773294658
2809,134979.92692264478
2810,133496.31684395857
2811,164547.26621384223
2812,154736.79174991688
2813,151432.08182033637
2814,151859.0216407765
2815,96291.18676151533
2816,240980.46448400713
2817,155086.50229946862
2818,132567.94368212216
2819,165235.45074353708
2820,144774.60889866334
2821,117190.07144162113
2822,200357.01592022812
2823,303767.90154326847
2824,175670.5030970476
2825,155198.98931173305
2826,134769.51693233175
2827,142527.0795750459
2828,207136.74009336575
2829,204530.94824636864
2830,232873.12046999112
2831,181774.7278923312
2832,238700.53256914165
2833,308032.0624107465
2834,205133.77116480208
2835,217314.94575124336
2836,190618.23219457013
2837,147239.31394444712
2838,142706.13267864494
2839,173657.50094891724
2840,200276.8878337974
2841,201977.48997009228
2842,229333.77575110403
2843,139299.48899960768
2844,164128.03037998205
2845,118502.76641167518
2846,200527.97068861648
2847,199804.31738658407
2848,209952.18461833053
2849,192999.1259899897
2850,291329.0437171578
2851,218334.77859446214
2852,230371.72265959712
2853,234883.67530039095
2854,142500.14131715335
2855,200052.1697733136
2856,201401.095155741
2857,182316.69899154778
2858,199832.4699796629
2859,126687.98658235463
2860,124786.62083406575
2861,119700.37752573418
2862,187915.68124371805
2863,121151.30921941678
2864,239312.4178182407
2865,143672.84312930232
2866,133786.82726114866
2867,100607.99818983785
2868,99103.06066643
2869,118419.89429528441
2870,126758.05831631139
2871,91535.966293797
2872,52727.1208294772
2873,102717.19097853248
2874,140237.78389181016
2875,114302.69008604086
2876,159945.5651258192
2877,137746.89729505623
2878,166633.5057259601
2879,147619.3249737628
2880,96015.92163825694
2881,141660.4163033681
2882,177471.65264906167
2883,199146.28501114564
2884,201328.89930164217
2885,184746.88816491896
2886,216804.82910764357
2887,99665.480103622
2888,137327.02935538965
2889,49708.83687390939
2890,78058.18486160567
2891,138345.07512539814
2892,64092.211675016035
2893,92576.86955838624
2894,65980.65226848146
2895,348600.574292146
2896,288394.8550304023
2897,198850.77821055605
2898,146477.46226474506
2899,212376.906270672
2900,154292.45291088702
2901,214319.7708016185
2902,186285.55911873325
2903,343241.0312267146
2904,359851.98022212146
2905,95180.75154650056
2906,199011.83905833287
2907,110090.83401081419
2908,132416.5300649639
2909,151633.71261007956
2910,79061.85025738757
2911,82929.57466622417
2912,145916.95589222896
2913,91106.7083743626
2914,79355.63146648093
2915,87874.07204951932
2916,88254.83926468986
2917,166270.72609166973
2918,116498.58700305675
2919,215219.9438132146
